order_id,order_ts,table_id,server_name,menu_category,item_name,quantity,unit_price,total,payment_type
ORD-014128,2026-02-24 21:35:00,6,Alex,Main,Grilled Salmon,1,24.0,24.0,Card
ORD-014129,2026-02-24 17:49:00,13,Pat,Main,Spaghetti Carbonara,1,18.0,18.0,Card
ORD-014129,2026-02-24 17:49:00,13,Pat,Main,Burger,1,14.0,14.0,Card
ORD-014130,2026-02-24 18:07:00,2,Casey,Dessert,Cheesecake,1,8.0,8.0,Mobile
ORD-014130,2026-02-24 18:07:00,2,Casey,Main,Spaghetti Carbonara,1,18.0,18.0,Mobile
ORD-014130,2026-02-24 18:07:00,2,Casey,Dessert,Gelato,1,6.0,6.0,Mobile
ORD-014130,2026-02-24 18:07:00,2,Casey,Drink,Craft Beer,1,7.0,7.0,Mobile
ORD-014131,2026-02-24 13:27:00,2,Sam,Main,Burger,1,14.0,14.0,Mobile
ORD-014131,2026-02-24 13:27:00,2,Sam,Drink,House Wine,2,9.0,18.0,Mobile
ORD-014132,2026-02-24 11:13:00,10,Sam,Dessert,Gelato,1,6.0,6.0,Card
ORD-014132,2026-02-24 11:13:00,10,Sam,Main,Burger,1,14.0,14.0,Card
ORD-014132,2026-02-24 11:13:00,10,Sam,Main,Margherita Pizza,1,16.0,16.0,Card
ORD-014133,2026-02-24 13:00:00,7,Jamie,Drink,Craft Beer,1,7.0,7.0,Card
ORD-014134,2026-02-24 19:11:00,10,Robin,Dessert,Gelato,1,6.0,6.0,Card
ORD-014134,2026-02-24 19:11:00,10,Robin,Appetizer,Caesar Salad,1,9.0,9.0,Card
ORD-014134,2026-02-24 19:11:00,10,Robin,Main,Spaghetti Carbonara,1,18.0,18.0,Card
ORD-014135,2026-02-24 19:52:00,17,Alex,Drink,Craft Beer,1,7.0,7.0,Card
ORD-014135,2026-02-24 19:52:00,17,Alex,Drink,Coffee,2,4.0,8.0,Card
ORD-014136,2026-02-24 12:50:00,18,Pat,Appetizer,Garlic Bread,2,6.0,12.0,Card
ORD-014136,2026-02-24 12:50:00,18,Pat,Main,Grilled Salmon,1,24.0,24.0,Card
ORD-014136,2026-02-24 12:50:00,18,Pat,Drink,Coffee,1,4.0,4.0,Card
ORD-014136,2026-02-24 12:50:00,18,Pat,Drink,Coffee,1,4.0,4.0,Card
ORD-014137,2026-02-24 17:41:00,10,Pat,Appetizer,Garlic Bread,1,6.0,6.0,Card
ORD-014137,2026-02-24 17:41:00,10,Pat,Main,Burger,1,14.0,14.0,Card
ORD-014137,2026-02-24 17:41:00,10,Pat,Main,Burger,1,14.0,14.0,Card
ORD-014138,2026-02-24 18:06:00,15,Robin,Drink,Coffee,1,4.0,4.0,Card
ORD-014138,2026-02-24 18:06:00,15,Robin,Drink,Craft Beer,1,7.0,7.0,Card
ORD-014138,2026-02-24 18:06:00,15,Robin,Main,Veggie Bowl,1,13.0,13.0,Card
ORD-014139,2026-02-24 12:27:00,9,Pat,Dessert,Tiramisu,1,8.0,8.0,Card
ORD-014139,2026-02-24 12:27:00,9,Pat,Dessert,Tiramisu,1,8.0,8.0,Card
ORD-014140,2026-02-24 21:52:00,11,Robin,Dessert,Gelato,1,6.0,6.0,Mobile
ORD-014140,2026-02-24 21:52:00,11,Robin,Main,Burger,1,14.0,14.0,Mobile
ORD-014141,2026-02-24 17:45:00,8,Casey,Main,Margherita Pizza,1,16.0,16.0,Mobile
ORD-014141,2026-02-24 17:45:00,8,Casey,Appetizer,Garlic Bread,1,6.0,6.0,Mobile
ORD-014141,2026-02-24 17:45:00,8,Casey,Main,Spaghetti Carbonara,1,18.0,18.0,Mobile
ORD-014142,2026-02-24 19:57:00,4,Robin,Appetizer,Caesar Salad,1,9.0,9.0,Card
ORD-014142,2026-02-24 19:57:00,4,Robin,Drink,Coffee,1,4.0,4.0,Card
ORD-014143,2026-02-24 13:51:00,7,Alex,Drink,Sparkling Water,2,4.0,8.0,Card
ORD-014143,2026-02-24 13:51:00,7,Alex,Main,Margherita Pizza,1,16.0,16.0,Card
ORD-014143,2026-02-24 13:51:00,7,Alex,Main,Grilled Salmon,1,24.0,24.0,Card
ORD-014144,2026-02-24 13:18:00,14,Alex,Drink,Coffee,1,4.0,4.0,Mobile
ORD-014144,2026-02-24 13:18:00,14,Alex,Appetizer,Soup of the Day,1,7.0,7.0,Mobile
ORD-014145,2026-02-24 13:24:00,16,Casey,Appetizer,Soup of the Day,1,7.0,7.0,Card
ORD-014145,2026-02-24 13:24:00,16,Casey,Drink,Sparkling Water,1,4.0,4.0,Card
ORD-014145,2026-02-24 13:24:00,16,Casey,Main,Spaghetti Carbonara,2,18.0,36.0,Card
ORD-014146,2026-02-24 12:02:00,1,Casey,Main,Margherita Pizza,1,16.0,16.0,Card
ORD-014146,2026-02-24 12:02:00,1,Casey,Main,Burger,1,14.0,14.0,Card
ORD-014147,2026-02-24 12:27:00,5,Jamie,Main,Veggie Bowl,1,13.0,13.0,Cash
ORD-014147,2026-02-24 12:27:00,5,Jamie,Drink,House Wine,1,9.0,9.0,Cash
ORD-014147,2026-02-24 12:27:00,5,Jamie,Appetizer,Soup of the Day,1,7.0,7.0,Cash
ORD-014147,2026-02-24 12:27:00,5,Jamie,Main,Veggie Bowl,1,13.0,13.0,Cash
ORD-014148,2026-02-24 18:16:00,12,Alex,Drink,House Wine,1,9.0,9.0,Mobile
ORD-014148,2026-02-24 18:16:00,12,Alex,Main,Veggie Bowl,1,13.0,13.0,Mobile
ORD-014148,2026-02-24 18:16:00,12,Alex,Drink,Coffee,1,4.0,4.0,Mobile
ORD-014148,2026-02-24 18:16:00,12,Alex,Drink,Coffee,1,4.0,4.0,Mobile
ORD-014149,2026-02-25 20:49:00,7,Sam,Drink,Coffee,1,4.0,4.0,Cash
ORD-014149,2026-02-25 20:49:00,7,Sam,Main,Burger,1,14.0,14.0,Cash
ORD-014150,2026-02-25 18:06:00,15,Robin,Drink,Coffee,1,4.0,4.0,Card
ORD-014150,2026-02-25 18:06:00,15,Robin,Drink,House Wine,1,9.0,9.0,Card
ORD-014150,2026-02-25 18:06:00,15,Robin,Drink,Sparkling Water,1,4.0,4.0,Card
ORD-014150,2026-02-25 18:06:00,15,Robin,Dessert,Tiramisu,1,8.0,8.0,Card
ORD-014151,2026-02-25 21:36:00,16,Sam,Dessert,Tiramisu,1,8.0,8.0,Card
ORD-014151,2026-02-25 21:36:00,16,Sam,Dessert,Tiramisu,1,8.0,8.0,Card
ORD-014152,2026-02-25 20:58:00,1,Jamie,Appetizer,Soup of the Day,1,7.0,7.0,Card
ORD-014152,2026-02-25 20:58:00,1,Jamie,Drink,Sparkling Water,1,4.0,4.0,Card
ORD-014152,2026-02-25 20:58:00,1,Jamie,Main,Burger,1,14.0,14.0,Card
ORD-014153,2026-02-25 20:46:00,6,Robin,Main,Grilled Salmon,1,24.0,24.0,Mobile
ORD-014153,2026-02-25 20:46:00,6,Robin,Drink,Sparkling Water,1,4.0,4.0,Mobile
ORD-014153,2026-02-25 20:46:00,6,Robin,Dessert,Tiramisu,1,8.0,8.0,Mobile
ORD-014153,2026-02-25 20:46:00,6,Robin,Dessert,Gelato,1,6.0,6.0,Mobile
ORD-014154,2026-02-25 20:37:00,1,Jamie,Drink,House Wine,1,9.0,9.0,Card
ORD-014154,2026-02-25 20:37:00,1,Jamie,Main,Spaghetti Carbonara,1,18.0,18.0,Card
ORD-014154,2026-02-25 20:37:00,1,Jamie,Main,Veggie Bowl,1,13.0,13.0,Card
ORD-014155,2026-02-25 18:36:00,17,Alex,Main,Burger,1,14.0,14.0,Card
ORD-014155,2026-02-25 18:36:00,17,Alex,Drink,Coffee,1,4.0,4.0,Card
ORD-014155,2026-02-25 18:36:00,17,Alex,Drink,Coffee,2,4.0,8.0,Card
ORD-014155,2026-02-25 18:36:00,17,Alex,Drink,Coffee,1,4.0,4.0,Card
ORD-014155,2026-02-25 18:36:00,17,Alex,Appetizer,Soup of the Day,1,7.0,7.0,Card
ORD-014156,2026-02-25 21:43:00,18,Alex,Main,Margherita Pizza,2,16.0,32.0,Card
ORD-014156,2026-02-25 21:43:00,18,Alex,Drink,House Wine,1,9.0,9.0,Card
ORD-014156,2026-02-25 21:43:00,18,Alex,Main,Veggie Bowl,1,13.0,13.0,Card
ORD-014157,2026-02-25 12:56:00,1,Sam,Appetizer,Garlic Bread,1,6.0,6.0,Card
ORD-014157,2026-02-25 12:56:00,1,Sam,Main,Grilled Salmon,1,24.0,24.0,Card
ORD-014157,2026-02-25 12:56:00,1,Sam,Main,Grilled Salmon,1,24.0,24.0,Card
ORD-014158,2026-02-25 18:00:00,8,Robin,Main,Margherita Pizza,1,16.0,16.0,Card
ORD-014159,2026-02-25 17:54:00,18,Pat,Main,Margherita Pizza,1,16.0,16.0,Mobile
ORD-014159,2026-02-25 17:54:00,18,Pat,Main,Margherita Pizza,1,16.0,16.0,Mobile
ORD-014159,2026-02-25 17:54:00,18,Pat,Main,Spaghetti Carbonara,2,18.0,36.0,Mobile
ORD-014159,2026-02-25 17:54:00,18,Pat,Dessert,Cheesecake,1,8.0,8.0,Mobile
ORD-014159,2026-02-25 17:54:00,18,Pat,Appetizer,Caesar Salad,1,9.0,9.0,Mobile
ORD-014160,2026-02-25 18:35:00,19,Sam,Main,Veggie Bowl,2,13.0,26.0,Mobile
ORD-014160,2026-02-25 18:35:00,19,Sam,Drink,Sparkling Water,1,4.0,4.0,Mobile
ORD-014160,2026-02-25 18:35:00,19,Sam,Main,Grilled Salmon,1,24.0,24.0,Mobile
ORD-014161,2026-02-25 18:45:00,5,Pat,Main,Margherita Pizza,1,16.0,16.0,Card
ORD-014161,2026-02-25 18:45:00,5,Pat,Main,Burger,1,14.0,14.0,Card
ORD-014161,2026-02-25 18:45:00,5,Pat,Main,Burger,1,14.0,14.0,Card
ORD-014161,2026-02-25 18:45:00,5,Pat,Drink,Sparkling Water,1,4.0,4.0,Card
ORD-014162,2026-02-25 20:06:00,15,Jamie,Dessert,Gelato,1,6.0,6.0,Mobile
ORD-014162,2026-02-25 20:06:00,15,Jamie,Drink,Sparkling Water,1,4.0,4.0,Mobile
ORD-014163,2026-02-25 19:49:00,8,Casey,Appetizer,Soup of the Day,1,7.0,7.0,Cash
ORD-014163,2026-02-25 19:49:00,8,Casey,Dessert,Cheesecake,1,8.0,8.0,Cash
ORD-014163,2026-02-25 19:49:00,8,Casey,Drink,House Wine,1,9.0,9.0,Cash
ORD-014164,2026-02-25 17:40:00,6,Sam,Main,Margherita Pizza,2,16.0,32.0,Mobile
ORD-014164,2026-02-25 17:40:00,6,Sam,Main,Grilled Salmon,1,24.0,24.0,Mobile
ORD-014164,2026-02-25 17:40:00,6,Sam,Main,Grilled Salmon,1,24.0,24.0,Mobile
ORD-014164,2026-02-25 17:40:00,6,Sam,Main,Spaghetti Carbonara,1,18.0,18.0,Mobile
ORD-014165,2026-02-25 12:28:00,15,Jamie,Main,Grilled Salmon,1,24.0,24.0,Card
ORD-014165,2026-02-25 12:28:00,15,Jamie,Appetizer,Caesar Salad,1,9.0,9.0,Card
ORD-014165,2026-02-25 12:28:00,15,Jamie,Main,Margherita Pizza,1,16.0,16.0,Card
ORD-014165,2026-02-25 12:28:00,15,Jamie,Main,Burger,2,14.0,28.0,Card
ORD-014166,2026-02-25 19:14:00,14,Jamie,Drink,Craft Beer,2,7.0,14.0,Card
ORD-014166,2026-02-25 19:14:00,14,Jamie,Dessert,Gelato,1,6.0,6.0,Card
ORD-014166,2026-02-25 19:14:00,14,Jamie,Dessert,Gelato,1,6.0,6.0,Card
ORD-014167,2026-02-25 18:02:00,5,Jamie,Drink,Craft Beer,2,7.0,14.0,Mobile
ORD-014167,2026-02-25 18:02:00,5,Jamie,Main,Veggie Bowl,1,13.0,13.0,Mobile
ORD-014167,2026-02-25 18:02:00,5,Jamie,Main,Veggie Bowl,1,13.0,13.0,Mobile
ORD-014168,2026-02-25 17:26:00,12,Alex,Dessert,Cheesecake,2,8.0,16.0,Card
ORD-014168,2026-02-25 17:26:00,12,Alex,Dessert,Tiramisu,1,8.0,8.0,Card
ORD-014168,2026-02-25 17:26:00,12,Alex,Main,Grilled Salmon,1,24.0,24.0,Card
ORD-014169,2026-02-25 17:03:00,15,Jamie,Dessert,Cheesecake,1,8.0,8.0,Card
ORD-014169,2026-02-25 17:03:00,15,Jamie,Drink,Craft Beer,1,7.0,7.0,Card
ORD-014169,2026-02-25 17:03:00,15,Jamie,Drink,Craft Beer,1,7.0,7.0,Card
ORD-014170,2026-02-25 11:01:00,3,Robin,Dessert,Tiramisu,2,8.0,16.0,Card
ORD-014170,2026-02-25 11:01:00,3,Robin,Drink,House Wine,1,9.0,9.0,Card
ORD-014170,2026-02-25 11:01:00,3,Robin,Main,Burger,1,14.0,14.0,Card
ORD-014171,2026-02-25 17:48:00,12,Sam,Main,Spaghetti Carbonara,1,18.0,18.0,Card
ORD-014171,2026-02-25 17:48:00,12,Sam,Drink,Coffee,1,4.0,4.0,Card
ORD-014171,2026-02-25 17:48:00,12,Sam,Drink,Sparkling Water,1,4.0,4.0,Card
ORD-014171,2026-02-25 17:48:00,12,Sam,Main,Margherita Pizza,1,16.0,16.0,Card
ORD-014172,2026-02-25 19:52:00,11,Casey,Main,Margherita Pizza,1,16.0,16.0,Mobile
ORD-014172,2026-02-25 19:52:00,11,Casey,Drink,Craft Beer,2,7.0,14.0,Mobile
ORD-014172,2026-02-25 19:52:00,11,Casey,Main,Burger,1,14.0,14.0,Mobile
ORD-014173,2026-02-25 19:19:00,20,Pat,Drink,House Wine,1,9.0,9.0,Card
ORD-014173,2026-02-25 19:19:00,20,Pat,Appetizer,Garlic Bread,1,6.0,6.0,Card
ORD-014173,2026-02-25 19:19:00,20,Pat,Drink,Coffee,1,4.0,4.0,Card
ORD-014174,2026-02-25 18:28:00,7,Pat,Main,Burger,1,14.0,14.0,Card
ORD-014174,2026-02-25 18:28:00,7,Pat,Drink,Sparkling Water,1,4.0,4.0,Card
ORD-014174,2026-02-25 18:28:00,7,Pat,Appetizer,Garlic Bread,1,6.0,6.0,Card
ORD-014174,2026-02-25 18:28:00,7,Pat,Dessert,Tiramisu,1,8.0,8.0,Card
ORD-014174,2026-02-25 18:28:00,7,Pat,Dessert,Gelato,1,6.0,6.0,Card
ORD-014175,2026-02-25 21:38:00,17,Sam,Main,Margherita Pizza,1,16.0,16.0,Mobile
ORD-014176,2026-02-25 17:24:00,12,Sam,Dessert,Cheesecake,1,8.0,8.0,Card
ORD-014176,2026-02-25 17:24:00,12,Sam,Dessert,Tiramisu,1,8.0,8.0,Card
ORD-014176,2026-02-25 17:24:00,12,Sam,Main,Burger,1,14.0,14.0,Card
ORD-014177,2026-02-25 13:12:00,12,Jamie,Drink,House Wine,1,9.0,9.0,Card
ORD-014177,2026-02-25 13:12:00,12,Jamie,Drink,Sparkling Water,1,4.0,4.0,Card
ORD-014178,2026-02-25 17:20:00,9,Pat,Drink,Coffee,1,4.0,4.0,Mobile
ORD-014178,2026-02-25 17:20:00,9,Pat,Appetizer,Soup of the Day,1,7.0,7.0,Mobile
ORD-014178,2026-02-25 17:20:00,9,Pat,Drink,Coffee,1,4.0,4.0,Mobile
ORD-014179,2026-02-25 21:50:00,14,Alex,Drink,Sparkling Water,1,4.0,4.0,Card
ORD-014180,2026-02-25 11:37:00,18,Casey,Drink,House Wine,1,9.0,9.0,Card
ORD-014180,2026-02-25 11:37:00,18,Casey,Main,Burger,1,14.0,14.0,Card
ORD-014181,2026-02-25 18:06:00,8,Sam,Drink,Coffee,1,4.0,4.0,Mobile
ORD-014181,2026-02-25 18:06:00,8,Sam,Main,Burger,1,14.0,14.0,Mobile
ORD-014181,2026-02-25 18:06:00,8,Sam,Drink,Craft Beer,1,7.0,7.0,Mobile
ORD-014182,2026-02-25 19:42:00,14,Sam,Dessert,Cheesecake,1,8.0,8.0,Card
ORD-014182,2026-02-25 19:42:00,14,Sam,Main,Grilled Salmon,1,24.0,24.0,Card
ORD-014182,2026-02-25 19:42:00,14,Sam,Main,Grilled Salmon,1,24.0,24.0,Card
ORD-014183,2026-02-25 20:10:00,20,Jamie,Main,Grilled Salmon,2,24.0,48.0,Card
ORD-014183,2026-02-25 20:10:00,20,Jamie,Drink,Coffee,1,4.0,4.0,Card
ORD-014183,2026-02-25 20:10:00,20,Jamie,Drink,Coffee,1,4.0,4.0,Card
ORD-014183,2026-02-25 20:10:00,20,Jamie,Appetizer,Soup of the Day,1,7.0,7.0,Card
ORD-014183,2026-02-25 20:10:00,20,Jamie,Drink,Sparkling Water,1,4.0,4.0,Card
ORD-014184,2026-02-25 17:49:00,8,Alex,Main,Margherita Pizza,1,16.0,16.0,Mobile
ORD-014185,2026-02-25 13:37:00,1,Alex,Main,Spaghetti Carbonara,1,18.0,18.0,Card
ORD-014185,2026-02-25 13:37:00,1,Alex,Main,Veggie Bowl,2,13.0,26.0,Card
ORD-014185,2026-02-25 13:37:00,1,Alex,Appetizer,Soup of the Day,1,7.0,7.0,Card
ORD-014186,2026-02-25 18:43:00,3,Pat,Dessert,Gelato,1,6.0,6.0,Card
ORD-014186,2026-02-25 18:43:00,3,Pat,Main,Grilled Salmon,2,24.0,48.0,Card
ORD-014187,2026-02-25 18:14:00,9,Sam,Dessert,Cheesecake,1,8.0,8.0,Card
ORD-014187,2026-02-25 18:14:00,9,Sam,Dessert,Cheesecake,1,8.0,8.0,Card
ORD-014187,2026-02-25 18:14:00,9,Sam,Main,Burger,2,14.0,28.0,Card
ORD-014188,2026-02-25 19:06:00,7,Alex,Dessert,Gelato,1,6.0,6.0,Card
ORD-014188,2026-02-25 19:06:00,7,Alex,Main,Veggie Bowl,1,13.0,13.0,Card
ORD-014188,2026-02-25 19:06:00,7,Alex,Main,Spaghetti Carbonara,1,18.0,18.0,Card
ORD-014189,2026-02-25 12:19:00,13,Robin,Drink,Sparkling Water,1,4.0,4.0,Card
ORD-014189,2026-02-25 12:19:00,13,Robin,Drink,Sparkling Water,1,4.0,4.0,Card
ORD-014189,2026-02-25 12:19:00,13,Robin,Dessert,Gelato,1,6.0,6.0,Card
ORD-014190,2026-02-25 11:17:00,8,Robin,Drink,Craft Beer,1,7.0,7.0,Card
ORD-014190,2026-02-25 11:17:00,8,Robin,Dessert,Cheesecake,1,8.0,8.0,Card
ORD-014190,2026-02-25 11:17:00,8,Robin,Drink,Coffee,1,4.0,4.0,Card
ORD-014191,2026-02-25 11:59:00,5,Jamie,Drink,Sparkling Water,1,4.0,4.0,Card
ORD-014191,2026-02-25 11:59:00,5,Jamie,Main,Margherita Pizza,1,16.0,16.0,Card
ORD-014191,2026-02-25 11:59:00,5,Jamie,Drink,House Wine,1,9.0,9.0,Card
ORD-014191,2026-02-25 11:59:00,5,Jamie,Drink,Sparkling Water,1,4.0,4.0,Card
ORD-014192,2026-02-25 19:10:00,12,Sam,Main,Margherita Pizza,1,16.0,16.0,Card
ORD-014192,2026-02-25 19:10:00,12,Sam,Main,Margherita Pizza,1,16.0,16.0,Card
ORD-014193,2026-02-25 18:40:00,3,Sam,Dessert,Tiramisu,1,8.0,8.0,Card
ORD-014193,2026-02-25 18:40:00,3,Sam,Dessert,Cheesecake,1,8.0,8.0,Card
ORD-014193,2026-02-25 18:40:00,3,Sam,Main,Spaghetti Carbonara,1,18.0,18.0,Card
ORD-014193,2026-02-25 18:40:00,3,Sam,Main,Spaghetti Carbonara,1,18.0,18.0,Card
ORD-014194,2026-02-25 20:49:00,17,Robin,Main,Grilled Salmon,1,24.0,24.0,Card
ORD-014194,2026-02-25 20:49:00,17,Robin,Dessert,Cheesecake,1,8.0,8.0,Card
ORD-014194,2026-02-25 20:49:00,17,Robin,Drink,House Wine,1,9.0,9.0,Card
ORD-014194,2026-02-25 20:49:00,17,Robin,Dessert,Cheesecake,2,8.0,16.0,Card
ORD-014195,2026-02-25 19:20:00,2,Alex,Drink,Sparkling Water,1,4.0,4.0,Card
ORD-014195,2026-02-25 19:20:00,2,Alex,Main,Grilled Salmon,2,24.0,48.0,Card
ORD-014196,2026-02-25 18:24:00,1,Casey,Drink,House Wine,1,9.0,9.0,Cash
ORD-014196,2026-02-25 18:24:00,1,Casey,Drink,Coffee,1,4.0,4.0,Cash
ORD-014196,2026-02-25 18:24:00,1,Casey,Main,Grilled Salmon,1,24.0,24.0,Cash
ORD-014197,2026-02-25 20:35:00,13,Pat,Main,Margherita Pizza,1,16.0,16.0,Mobile
ORD-014197,2026-02-25 20:35:00,13,Pat,Main,Grilled Salmon,1,24.0,24.0,Mobile
ORD-014198,2026-02-25 12:23:00,2,Sam,Drink,Craft Beer,1,7.0,7.0,Card
ORD-014198,2026-02-25 12:23:00,2,Sam,Main,Burger,1,14.0,14.0,Card
ORD-014198,2026-02-25 12:23:00,2,Sam,Drink,Craft Beer,1,7.0,7.0,Card
ORD-014199,2026-02-25 13:19:00,15,Jamie,Dessert,Gelato,1,6.0,6.0,Card
ORD-014199,2026-02-25 13:19:00,15,Jamie,Dessert,Gelato,1,6.0,6.0,Card
ORD-014199,2026-02-25 13:19:00,15,Jamie,Drink,Craft Beer,1,7.0,7.0,Card
ORD-014199,2026-02-25 13:19:00,15,Jamie,Main,Burger,1,14.0,14.0,Card
ORD-014200,2026-02-25 21:40:00,13,Pat,Appetizer,Caesar Salad,1,9.0,9.0,Card
ORD-014200,2026-02-25 21:40:00,13,Pat,Drink,House Wine,1,9.0,9.0,Card
ORD-014200,2026-02-25 21:40:00,13,Pat,Appetizer,Soup of the Day,1,7.0,7.0,Card
ORD-014201,2026-02-25 18:57:00,10,Sam,Dessert,Cheesecake,1,8.0,8.0,Mobile
ORD-014201,2026-02-25 18:57:00,10,Sam,Drink,Craft Beer,1,7.0,7.0,Mobile
ORD-014202,2026-02-26 18:25:00,13,Casey,Dessert,Gelato,1,6.0,6.0,Card
ORD-014202,2026-02-26 18:25:00,13,Casey,Drink,Craft Beer,2,7.0,14.0,Card
ORD-014202,2026-02-26 18:25:00,13,Casey,Appetizer,Caesar Salad,1,9.0,9.0,Card
ORD-014203,2026-02-26 11:55:00,3,Sam,Main,Grilled Salmon,1,24.0,24.0,Card
ORD-014203,2026-02-26 11:55:00,3,Sam,Drink,Coffee,1,4.0,4.0,Card
ORD-014203,2026-02-26 11:55:00,3,Sam,Drink,Craft Beer,1,7.0,7.0,Card
ORD-014204,2026-02-26 12:14:00,11,Alex,Main,Spaghetti Carbonara,1,18.0,18.0,Cash
ORD-014204,2026-02-26 12:14:00,11,Alex,Main,Margherita Pizza,1,16.0,16.0,Cash
ORD-014205,2026-02-26 21:50:00,3,Alex,Appetizer,Soup of the Day,1,7.0,7.0,Mobile
ORD-014205,2026-02-26 21:50:00,3,Alex,Dessert,Tiramisu,1,8.0,8.0,Mobile
ORD-014205,2026-02-26 21:50:00,3,Alex,Main,Margherita Pizza,1,16.0,16.0,Mobile
ORD-014206,2026-02-26 12:05:00,3,Alex,Main,Spaghetti Carbonara,1,18.0,18.0,Mobile
ORD-014206,2026-02-26 12:05:00,3,Alex,Main,Grilled Salmon,2,24.0,48.0,Mobile
ORD-014207,2026-02-26 20:47:00,13,Robin,Drink,Sparkling Water,1,4.0,4.0,Card
ORD-014207,2026-02-26 20:47:00,13,Robin,Appetizer,Garlic Bread,1,6.0,6.0,Card
ORD-014207,2026-02-26 20:47:00,13,Robin,Main,Veggie Bowl,1,13.0,13.0,Card
ORD-014208,2026-02-26 17:43:00,4,Sam,Dessert,Tiramisu,1,8.0,8.0,Card
ORD-014208,2026-02-26 17:43:00,4,Sam,Main,Spaghetti Carbonara,1,18.0,18.0,Card
ORD-014208,2026-02-26 17:43:00,4,Sam,Appetizer,Soup of the Day,2,7.0,14.0,Card
ORD-014209,2026-02-26 19:33:00,12,Sam,Drink,Sparkling Water,1,4.0,4.0,Mobile
ORD-014209,2026-02-26 19:33:00,12,Sam,Dessert,Cheesecake,1,8.0,8.0,Mobile
ORD-014210,2026-02-26 12:37:00,16,Alex,Drink,House Wine,1,9.0,9.0,Card
ORD-014210,2026-02-26 12:37:00,16,Alex,Drink,Sparkling Water,1,4.0,4.0,Card
ORD-014210,2026-02-26 12:37:00,16,Alex,Drink,Coffee,2,4.0,8.0,Card
ORD-014211,2026-02-26 21:14:00,15,Alex,Main,Veggie Bowl,1,13.0,13.0,Card
ORD-014211,2026-02-26 21:14:00,15,Alex,Main,Margherita Pizza,1,16.0,16.0,Card
ORD-014211,2026-02-26 21:14:00,15,Alex,Dessert,Cheesecake,1,8.0,8.0,Card
ORD-014211,2026-02-26 21:14:00,15,Alex,Main,Spaghetti Carbonara,1,18.0,18.0,Card
ORD-014212,2026-02-26 20:04:00,4,Alex,Main,Grilled Salmon,1,24.0,24.0,Mobile
ORD-014212,2026-02-26 20:04:00,4,Alex,Dessert,Gelato,1,6.0,6.0,Mobile
ORD-014213,2026-02-26 17:22:00,14,Sam,Dessert,Gelato,1,6.0,6.0,Card
ORD-014213,2026-02-26 17:22:00,14,Sam,Appetizer,Garlic Bread,1,6.0,6.0,Card
ORD-014213,2026-02-26 17:22:00,14,Sam,Main,Grilled Salmon,1,24.0,24.0,Card
ORD-014213,2026-02-26 17:22:00,14,Sam,Main,Spaghetti Carbonara,2,18.0,36.0,Card
ORD-014214,2026-02-26 20:25:00,18,Jamie,Dessert,Cheesecake,1,8.0,8.0,Mobile
ORD-014214,2026-02-26 20:25:00,18,Jamie,Main,Grilled Salmon,1,24.0,24.0,Mobile
ORD-014215,2026-02-26 12:06:00,20,Robin,Main,Grilled Salmon,1,24.0,24.0,Card
ORD-014215,2026-02-26 12:06:00,20,Robin,Main,Margherita Pizza,1,16.0,16.0,Card
ORD-014215,2026-02-26 12:06:00,20,Robin,Appetizer,Caesar Salad,1,9.0,9.0,Card
ORD-014215,2026-02-26 12:06:00,20,Robin,Main,Spaghetti Carbonara,1,18.0,18.0,Card
ORD-014216,2026-02-26 18:46:00,20,Robin,Main,Burger,1,14.0,14.0,Card
ORD-014216,2026-02-26 18:46:00,20,Robin,Main,Margherita Pizza,1,16.0,16.0,Card
ORD-014217,2026-02-26 19:44:00,14,Casey,Appetizer,Caesar Salad,1,9.0,9.0,Cash
ORD-014217,2026-02-26 19:44:00,14,Casey,Drink,House Wine,1,9.0,9.0,Cash
ORD-014217,2026-02-26 19:44:00,14,Casey,Main,Grilled Salmon,1,24.0,24.0,Cash
ORD-014217,2026-02-26 19:44:00,14,Casey,Main,Margherita Pizza,1,16.0,16.0,Cash
ORD-014218,2026-02-26 18:15:00,18,Robin,Drink,House Wine,1,9.0,9.0,Card
ORD-014218,2026-02-26 18:15:00,18,Robin,Drink,Coffee,2,4.0,8.0,Card
ORD-014219,2026-02-26 11:08:00,16,Sam,Drink,Sparkling Water,2,4.0,8.0,Cash
ORD-014219,2026-02-26 11:08:00,16,Sam,Main,Grilled Salmon,1,24.0,24.0,Cash
ORD-014219,2026-02-26 11:08:00,16,Sam,Main,Burger,2,14.0,28.0,Cash
ORD-014220,2026-02-26 17:34:00,10,Alex,Main,Margherita Pizza,1,16.0,16.0,Mobile
ORD-014220,2026-02-26 17:34:00,10,Alex,Appetizer,Soup of the Day,1,7.0,7.0,Mobile
ORD-014220,2026-02-26 17:34:00,10,Alex,Appetizer,Soup of the Day,1,7.0,7.0,Mobile
ORD-014221,2026-02-26 11:29:00,6,Alex,Main,Grilled Salmon,1,24.0,24.0,Mobile
ORD-014221,2026-02-26 11:29:00,6,Alex,Drink,Sparkling Water,1,4.0,4.0,Mobile
ORD-014222,2026-02-26 11:35:00,1,Sam,Dessert,Tiramisu,1,8.0,8.0,Card
ORD-014222,2026-02-26 11:35:00,1,Sam,Drink,Craft Beer,2,7.0,14.0,Card
ORD-014222,2026-02-26 11:35:00,1,Sam,Appetizer,Soup of the Day,2,7.0,14.0,Card
